limite_credito,sexo,escolaridade,estado_civil,idade,status_pag_set,status_pag_ago,status_pag_jul,status_pag_jun,status_pag_mai,status_pag_abr,fatura_set,fatura_ago,fatura_jul,fatura_jun,fatura_mai,fatura_abr,pagamento_set,pagamento_ago,pagamento_jul,pagamento_jun,pagamento_mai,pagamento_abr,inadimplente,media_fatura,media_pagamento,taxa_utilizacao,qtd_atrasos,faixa_etaria,perfil_risco,cluster_kmeans,cluster_hierarquico
350000.0,Masculino,Pós-graduação,Solteiro,52,-1,-1,-1,-1,-1,-1,713.0,2272.0,722.0,867.0,1150.0,5263.0,2272.0,722.0,867.0,1150.0,5263.0,5011.0,0,1831.17,2547.5,0.0052,0,46–55,Baixo,1,
130000.0,Masculino,Graduação,Solteiro,38,0,0,0,-1,-1,-1,171438.0,178382.0,39940.0,120483.0,44127.0,126568.0,10908.0,0.0,133657.0,4566.0,133841.0,4796.0,0,113489.67,47961.33,0.873,0,36–45,Alto,2,
360000.0,Masculino,Graduação,Casado,35,1,-2,-2,-2,-2,-2,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-103.0,0.0,0.0,1,26–35,Médio,1,
330000.0,Feminino,Pós-graduação,Casado,31,0,0,2,0,0,0,105879.0,108431.0,105594.0,105896.0,106491.0,107289.0,9260.0,0.0,3593.0,4100.0,15794.0,0.0,0,106596.67,5457.83,0.323,1,26–35,Médio,1,
50000.0,Masculino,Ensino Médio,Casado,47,0,0,2,0,0,0,13244.0,14722.0,15181.0,15928.0,16671.0,17393.0,2000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,15523.17,1166.67,0.3105,1,46–55,Médio,0,
280000.0,Masculino,Graduação,Casado,41,2,2,2,2,2,3,135673.0,138532.0,134813.0,144401.0,152174.0,149415.0,6500.0,0.0,14254.0,14850.0,0.0,5000.0,0,142501.33,6767.33,0.5089,6,36–45,Alto,3,
100000.0,Feminino,Pós-graduação,Solteiro,24,0,0,0,0,0,0,52128.0,52692.0,54477.0,56076.0,60100.0,59713.0,2000.0,2677.0,3076.0,5080.0,3000.0,2033.0,0,55864.33,2977.67,0.5586,0,Até 25,Médio,0,
50000.0,Masculino,Graduação,Solteiro,41,0,0,0,0,0,0,19015.0,19294.0,20259.0,20274.0,20311.0,19957.0,1340.0,1305.0,700.0,718.0,724.0,684.0,0,19851.67,911.83,0.397,0,36–45,Baixo,0,
30000.0,Masculino,Pós-graduação,Solteiro,24,-1,2,0,0,3,2,18199.0,17618.0,18631.0,21319.0,20692.0,21201.0,0.0,1312.0,3000.0,0.0,1000.0,1000.0,1,19610.0,1052.0,0.6537,3,Até 25,Alto,3,
240000.0,Masculino,Pós-graduação,Solteiro,28,-1,-1,-1,-1,-1,-1,326.0,326.0,326.0,5676.0,476.0,326.0,326.0,326.0,5676.0,476.0,326.0,526.0,0,1242.67,1276.0,0.0052,0,26–35,Baixo,1,
80000.0,Masculino,Graduação,Solteiro,26,2,0,0,0,0,0,14029.0,15493.0,16630.0,17055.0,17629.0,18186.0,2000.0,1700.0,1000.0,1000.0,1000.0,1000.0,1,16503.67,1283.33,0.2063,1,26–35,Médio,1,
400000.0,Masculino,Graduação,Casado,34,-1,-1,-1,-1,-1,-1,19660.0,9666.0,11867.0,7839.0,14837.0,7959.0,9677.0,11867.0,7839.0,14837.0,7959.0,5712.0,0,11971.33,9648.5,0.0299,0,26–35,Baixo,1,
240000.0,Feminino,Graduação,Solteiro,38,0,0,0,0,-1,-1,50254.0,51445.0,53015.0,52479.0,1307.0,1203.0,2000.0,3000.0,3000.0,1307.0,1203.0,563.0,0,34950.5,1845.5,0.1456,0,36–45,Baixo,1,
50000.0,Masculino,Ensino Médio,Solteiro,37,2,2,2,3,2,2,46004.0,45976.0,48953.0,48851.0,49318.0,51143.0,1000.0,4035.0,1000.0,1400.0,2800.0,0.0,1,48374.17,1705.83,0.9675,6,36–45,Alto,3,
450000.0,Masculino,Pós-graduação,Casado,40,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,36–45,Médio,1,2.0
110000.0,Feminino,Pós-graduação,Casado,48,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,46–55,Médio,1,
310000.0,Feminino,Graduação,Casado,35,2,0,0,0,0,0,304991.0,311243.0,306314.0,258610.0,246491.0,198889.0,13019.0,11128.0,8407.0,8599.0,6833.0,5987.0,1,271089.67,8995.5,0.8745,1,26–35,Alto,2,
20000.0,Masculino,Pós-graduação,Solteiro,27,0,0,0,0,0,0,19115.0,18962.0,19298.0,19378.0,19717.0,15630.0,1404.0,1130.0,600.0,861.0,313.0,0.0,0,18683.33,718.0,0.9342,0,26–35,Alto,0,
20000.0,Masculino,Graduação,Solteiro,23,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,Até 25,Médio,1,
200000.0,Masculino,Ensino Médio,Solteiro,52,0,0,0,0,0,0,110151.0,99530.0,98951.0,100914.0,103146.0,104993.0,3568.0,3585.0,3602.0,3848.0,3669.0,3784.0,0,102947.5,3676.0,0.5147,0,46–55,Médio,0,
180000.0,Masculino,Pós-graduação,Casado,36,0,0,0,0,0,0,163736.0,116422.0,99278.0,95766.0,97753.0,95927.0,4655.0,2690.0,2067.0,2142.0,2217.0,1000.0,1,111480.33,2461.83,0.6193,0,36–45,Médio,0,0.0
50000.0,Masculino,Graduação,Casado,51,0,0,0,0,0,0,3347.0,3899.0,4503.0,5347.0,6375.0,7077.0,1000.0,1066.0,1300.0,1500.0,1200.0,134.0,1,5091.33,1033.33,0.1018,0,46–55,Baixo,1,
60000.0,Masculino,Ensino Médio,Casado,55,3,2,2,0,0,0,60521.0,61450.0,57244.0,28853.0,29510.0,26547.0,2504.0,7.0,1200.0,1200.0,1100.0,1500.0,0,44020.83,1251.83,0.7337,3,46–55,Alto,3,
30000.0,Feminino,Pós-graduação,Solteiro,23,1,-2,-2,-2,-1,-1,4000.0,5645.0,3508.0,-27.0,13744.0,5906.0,5645.0,3508.0,27.0,13771.0,5911.0,3024.0,0,5462.67,5314.33,0.1821,1,Até 25,Médio,0,
240000.0,Masculino,Pós-graduação,Solteiro,41,1,-1,-1,0,0,-1,95.0,2622.0,3301.0,3164.0,360.0,1737.0,2622.0,3301.0,0.0,360.0,1737.0,924.0,0,1879.83,1490.67,0.0078,1,36–45,Médio,1,
420000.0,Masculino,Graduação,Casado,34,0,0,0,0,0,0,253454.0,247743.0,229049.0,220951.0,210606.0,188108.0,9744.0,9553.0,7603.0,7830.0,7253.0,11326.0,0,224985.17,8884.83,0.5357,0,26–35,Médio,2,
330000.0,Masculino,Ensino Médio,Casado,46,0,0,0,0,0,0,227389.0,228719.0,229644.0,227587.0,227775.0,228203.0,8210.0,8095.0,8025.0,8175.0,8391.0,8200.0,0,228219.5,8182.67,0.6916,0,46–55,Médio,2,
30000.0,Feminino,Graduação,Solteiro,22,0,0,0,0,0,0,28452.0,26145.0,26712.0,25350.0,17603.0,-780.0,2000.0,1400.0,0.0,500.0,0.0,1560.0,0,20580.33,910.0,0.686,0,Até 25,Médio,0,
240000.0,Masculino,Graduação,Casado,34,0,0,0,2,2,2,10674.0,12035.0,13681.0,13269.0,14158.0,13891.0,1500.0,1800.0,0.0,1000.0,0.0,327.0,0,12951.33,771.17,0.054,3,26–35,Alto,1,
150000.0,Masculino,Pós-graduação,Solteiro,27,0,0,0,0,0,0,17444.0,19342.0,22000.0,24614.0,27200.0,30229.0,2500.0,3000.0,3000.0,3000.0,3500.0,5000.0,0,23471.5,3333.33,0.1565,0,26–35,Baixo,1,
210000.0,Feminino,Graduação,Casado,33,0,0,0,0,0,0,7166.0,7997.0,8792.0,9189.0,4404.0,5708.0,1500.0,1500.0,1000.0,500.0,2000.0,546.0,0,7209.33,1174.33,0.0343,0,26–35,Baixo,1,
50000.0,Feminino,Ensino Médio,Casado,51,-1,-1,-1,-1,-2,-2,752.0,300.0,5880.0,0.0,0.0,0.0,300.0,5880.0,0.0,0.0,0.0,0.0,1,1155.33,1030.0,0.0231,0,46–55,Baixo,1,
50000.0,Masculino,Pós-graduação,Solteiro,24,0,0,0,0,0,0,50801.0,50143.0,49586.0,19430.0,19375.0,18995.0,2360.0,1700.0,1000.0,900.0,870.0,2130.0,0,34721.67,1493.33,0.6944,0,Até 25,Médio,0,
240000.0,Masculino,Pós-graduação,Solteiro,47,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,46–55,Médio,1,
180000.0,Masculino,Graduação,Solteiro,28,-1,-1,-1,-1,-1,-1,1832.0,0.0,832.0,332.0,416.0,416.0,0.0,416.0,332.0,500.0,3500.0,832.0,0,638.0,930.0,0.0035,0,26–35,Baixo,1,
50000.0,Masculino,Graduação,Solteiro,23,1,2,2,2,0,0,10131.0,10833.0,20583.0,19996.0,19879.0,18065.0,1000.0,10000.0,400.0,700.0,800.0,600.0,0,16581.17,2250.0,0.3316,4,Até 25,Alto,3,
170000.0,Masculino,Graduação,Solteiro,29,-2,-2,-2,-2,-2,-2,12159.0,10000.0,10000.0,10000.0,9983.0,15846.0,10000.0,10000.0,10000.0,9983.0,15863.0,10000.0,0,11331.33,10974.33,0.0667,0,26–35,Baixo,1,
20000.0,Masculino,Pós-graduação,Solteiro,29,-1,-1,-1,-1,0,-1,1199.0,15586.0,344.0,2340.0,6702.0,339.0,15586.0,344.0,2340.0,4702.0,339.0,330.0,0,4418.33,3940.17,0.2209,0,26–35,Baixo,0,2.0
50000.0,Masculino,Pós-graduação,Solteiro,28,0,0,0,0,0,3,4999.0,5913.0,7315.0,9195.0,10624.0,10138.0,1000.0,1500.0,2000.0,1583.0,1100.0,0.0,0,8030.67,1197.17,0.1606,1,26–35,Médio,1,
170000.0,Feminino,Graduação,Solteiro,27,0,0,0,0,0,0,19269.0,20313.0,20852.0,17560.0,17918.0,9100.0,1661.0,1200.0,351.0,358.0,182.0,0.0,1,17502.0,625.33,0.103,0,26–35,Baixo,1,
200000.0,Masculino,Pós-graduação,Solteiro,34,1,2,0,0,0,0,197236.0,176192.0,93069.0,135668.0,132233.0,59875.0,8000.0,5000.0,55500.0,5000.0,5000.0,8500.0,0,132378.83,14500.0,0.6619,2,26–35,Médio,2,0.0
80000.0,Feminino,Graduação,Casado,23,1,2,3,2,0,0,9168.0,10522.0,10205.0,9898.0,10123.0,12034.0,1650.0,0.0,0.0,379.0,2091.0,1.0,0,10325.0,686.83,0.1291,4,Até 25,Alto,3,
260000.0,Feminino,Pós-graduação,Casado,60,1,-2,-1,-1,-1,-1,-1100.0,-1100.0,21400.0,0.0,969.0,869.0,0.0,22500.0,0.0,969.0,1000.0,0.0,0,3506.33,4078.17,0.0135,1,Acima de 55,Médio,1,
140000.0,Masculino,Graduação,Casado,32,0,0,0,0,2,0,86627.0,78142.0,68336.0,64648.0,58319.0,55251.0,3455.0,3110.0,5000.0,0.0,2100.0,2602.0,0,68553.83,2711.17,0.4897,1,26–35,Médio,0,2.0
80000.0,Masculino,Pós-graduação,Solteiro,25,0,0,0,0,0,0,42444.0,55744.0,43476.0,41087.0,41951.0,31826.0,30000.0,3000.0,6000.0,8000.0,2000.0,14000.0,0,42754.67,10500.0,0.5344,0,Até 25,Médio,0,
350000.0,Masculino,Pós-graduação,Solteiro,41,1,-1,-1,-1,-1,-2,208.0,2906.0,1000.0,630.0,0.0,0.0,2906.0,1000.0,630.0,0.0,0.0,0.0,0,790.67,756.0,0.0023,1,36–45,Médio,1,
280000.0,Feminino,Graduação,Casado,56,0,0,0,0,0,0,208775.0,182350.0,132257.0,101783.0,177145.0,169311.0,8042.0,6700.0,5137.0,100000.0,7000.0,6321.0,0,161936.83,22200.0,0.5783,0,Acima de 55,Médio,2,
30000.0,Feminino,Ensino Médio,Solteiro,26,0,0,0,0,0,0,9014.0,10406.0,11427.0,11935.0,13084.0,14206.0,1700.0,1500.0,1000.0,1500.0,1500.0,1500.0,0,11678.67,1450.0,0.3893,0,26–35,Baixo,0,
140000.0,Masculino,Pós-graduação,Casado,34,0,0,0,0,0,0,23944.0,28049.0,32073.0,43129.0,47086.0,48699.0,5000.0,5000.0,11885.0,5000.0,3000.0,5504.0,0,37163.33,5898.17,0.2655,0,26–35,Baixo,1,
200000.0,Feminino,Pós-graduação,Solteiro,37,0,0,0,0,0,0,105420.0,102870.0,89643.0,90938.0,92505.0,94031.0,4000.0,3250.0,3250.0,3500.0,3560.0,5000.0,0,95901.17,3760.0,0.4795,0,36–45,Baixo,0,
200000.0,Feminino,Ensino Médio,Solteiro,30,0,0,0,0,0,0,196031.0,196143.0,189524.0,167163.0,146975.0,122324.0,7300.0,7108.0,7680.0,6200.0,5000.0,4500.0,0,169693.33,6298.0,0.8485,0,26–35,Alto,2,
210000.0,Masculino,Ensino Médio,Casado,45,2,3,4,4,5,6,115785.0,122904.0,129847.0,137277.0,145533.0,154105.0,10478.0,10478.0,11078.0,11078.0,11678.0,10478.0,1,134241.83,10878.0,0.6392,6,36–45,Alto,3,
50000.0,Masculino,Ensino Médio,Casado,57,3,2,0,0,0,0,12854.0,12362.0,13447.0,13427.0,13711.0,14083.0,0.0,1600.0,500.0,500.0,600.0,600.0,0,13314.0,633.33,0.2663,2,Acima de 55,Médio,1,
30000.0,Masculino,Pós-graduação,Solteiro,41,2,2,2,2,2,0,24357.0,27453.0,26718.0,28168.0,27579.0,28321.0,3500.0,0.0,2200.0,0.0,1200.0,1250.0,0,27099.33,1358.33,0.9033,5,36–45,Alto,3,
50000.0,Masculino,Graduação,Solteiro,27,2,-1,-1,-1,-1,2,390.0,390.0,780.0,216.0,1080.0,540.0,390.0,780.0,216.0,864.0,0.0,390.0,0,566.0,440.0,0.0113,2,26–35,Médio,1,
290000.0,Masculino,Ensino Médio,Casado,47,-1,-1,-1,-1,0,-1,1234.0,396.0,396.0,792.0,396.0,423.0,396.0,396.0,792.0,0.0,423.0,369.0,0,606.17,396.0,0.0021,0,46–55,Baixo,1,
250000.0,Feminino,Pós-graduação,Casado,34,0,0,2,0,0,0,141223.0,156858.0,151841.0,152803.0,155997.0,160220.0,17994.0,0.0,5469.0,5656.0,6811.0,3920.0,0,153157.0,6641.67,0.6126,1,26–35,Médio,2,
60000.0,Feminino,Graduação,Casado,46,0,0,0,0,0,0,21148.0,23803.0,24908.0,26034.0,26655.0,27756.0,3000.0,1500.0,1500.0,1000.0,1500.0,1500.0,0,25050.67,1666.67,0.4175,0,46–55,Baixo,0,
110000.0,Feminino,Pós-graduação,Solteiro,27,0,0,0,0,0,0,101640.0,104795.0,104855.0,74737.0,76058.0,77254.0,5500.0,3900.0,3000.0,2900.0,3000.0,2800.0,0,89889.83,3516.67,0.8172,0,26–35,Alto,0,
370000.0,Masculino,Pós-graduação,Solteiro,50,-2,-2,-2,-2,-2,-2,6093.0,15130.0,8204.0,15398.0,4792.0,13453.0,15383.0,8204.0,15413.0,4792.0,13453.0,4699.0,0,10511.67,10324.0,0.0284,0,46–55,Baixo,1,
100000.0,Masculino,Graduação,Casado,27,-1,2,2,0,0,0,102349.0,96847.0,58824.0,29336.0,22979.0,-246.0,3166.0,0.0,1330.0,1398.0,12.0,50000.0,0,51681.5,9317.67,0.5168,2,26–35,Médio,0,3.0
90000.0,Feminino,Graduação,Casado,35,0,0,0,0,0,2,72112.0,73854.0,75526.0,77317.0,85852.0,88290.0,3500.0,3500.0,3652.0,10000.0,4000.0,0.0,0,78825.17,4108.67,0.8758,1,26–35,Alto,0,
50000.0,Feminino,Graduação,Solteiro,22,0,0,0,0,0,0,28040.0,29092.0,29366.0,27737.0,28318.0,28806.0,1510.0,1442.0,982.0,1017.0,1277.0,567.0,0,28559.83,1132.5,0.5712,0,Até 25,Médio,0,
270000.0,Masculino,Graduação,Solteiro,37,0,0,0,0,0,0,37695.0,33397.0,30534.0,27598.0,26344.0,24641.0,5000.0,2000.0,3000.0,4000.0,3000.0,2000.0,0,30034.83,3166.67,0.1112,0,36–45,Baixo,1,
300000.0,Feminino,Pós-graduação,Solteiro,30,-1,-1,-1,-1,-1,-1,688.0,3280.0,0.0,4340.0,2672.0,800.0,3288.0,0.0,4340.0,2672.0,800.0,746.0,0,1963.33,1974.33,0.0065,0,26–35,Baixo,1,
50000.0,Feminino,Graduação,Solteiro,22,-1,0,0,0,0,0,8567.0,15273.0,11650.0,7457.0,3115.0,7725.0,15000.0,1000.0,149.0,0.0,5000.0,10000.0,0,8964.5,5191.5,0.1793,0,Até 25,Baixo,1,
50000.0,Feminino,Pós-graduação,Solteiro,24,1,-2,-2,-2,-2,-2,-709.0,-709.0,-709.0,-2898.0,-3272.0,-3272.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-1928.17,0.0,0.0,1,Até 25,Médio,1,
360000.0,Masculino,Pós-graduação,Solteiro,29,1,-2,-1,-1,-2,-2,0.0,0.0,77.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0,12.83,12.83,0.0,1,26–35,Médio,1,
130000.0,Masculino,Ensino Médio,Casado,56,1,2,2,2,2,3,64617.0,65978.0,67282.0,68557.0,72796.0,71345.0,3000.0,3000.0,3000.0,5500.0,0.0,0.0,1,68429.17,2416.67,0.5264,6,Acima de 55,Alto,3,
80000.0,Masculino,Pós-graduação,Solteiro,30,-2,-1,0,0,0,0,6187.0,100.0,600.0,1438.0,1919.0,5380.0,504.0,500.0,1000.0,500.0,3500.0,0.0,0,2604.0,1000.67,0.0326,0,26–35,Baixo,1,
50000.0,Masculino,Graduação,Solteiro,30,1,2,0,0,0,2,48860.0,47801.0,48363.0,30221.0,22877.0,22361.0,0.0,1500.0,1000.0,2000.0,0.0,2000.0,0,36747.17,1083.33,0.7349,3,26–35,Alto,3,
20000.0,Feminino,Graduação,Solteiro,22,0,0,0,0,0,0,16001.0,12622.0,13221.0,13130.0,14034.0,14906.0,1212.0,1201.0,500.0,1500.0,1500.0,1000.0,0,13985.67,1152.17,0.6993,0,Até 25,Médio,0,
80000.0,Feminino,Graduação,Casado,29,0,0,2,0,0,0,77883.0,81811.0,80250.0,61467.0,10662.0,11486.0,5800.0,1000.0,600.0,400.0,1000.0,0.0,0,53926.5,1466.67,0.6741,1,26–35,Médio,0,
240000.0,Masculino,Pós-graduação,Solteiro,37,-1,-1,2,0,0,-1,12212.0,26578.0,25331.0,26605.0,26279.0,1256.0,15000.0,0.0,2000.0,0.0,1256.0,65935.0,0,19710.17,14031.83,0.0821,1,36–45,Médio,1,
80000.0,Feminino,Ensino Médio,Solteiro,35,0,-1,0,0,0,0,49608.0,12412.0,14873.0,17364.0,17770.0,17460.0,12500.0,6500.0,3000.0,2000.0,3000.0,2000.0,0,21581.17,4833.33,0.2698,0,26–35,Baixo,1,
500000.0,Feminino,Pós-graduação,Casado,47,0,0,0,0,0,0,56422.0,110616.0,110340.0,122967.0,108834.0,70064.0,70010.0,30357.0,30000.0,20000.0,52183.0,20000.0,0,96540.5,37091.67,0.1931,0,46–55,Baixo,2,
60000.0,Feminino,Graduação,Casado,24,0,0,0,0,0,0,58024.0,57891.0,48839.0,18971.0,19323.0,19395.0,2500.0,1600.0,3000.0,1000.0,737.0,2000.0,1,37073.83,1806.17,0.6179,0,Até 25,Médio,0,
20000.0,Masculino,Graduação,Solteiro,25,0,0,0,0,0,-1,10642.0,11677.0,13070.0,12280.0,1615.0,1620.0,1200.0,1593.0,601.0,135.0,1824.0,0.0,0,8484.0,892.17,0.4242,0,Até 25,Baixo,0,
100000.0,Feminino,Graduação,Casado,38,1,2,0,0,2,0,14483.0,13961.0,15323.0,16268.0,15868.0,16448.0,0.0,1600.0,1500.0,0.0,1000.0,1500.0,1,15391.83,933.33,0.1539,3,36–45,Alto,3,
360000.0,Feminino,Pós-graduação,Solteiro,32,1,-1,-1,-1,-1,-1,2616.0,57077.0,5287.0,68445.0,13881.0,16240.0,57087.0,5295.0,68454.0,13889.0,16250.0,38313.0,0,27257.67,33214.67,0.0757,1,26–35,Médio,1,
200000.0,Feminino,Ensino Médio,Solteiro,47,2,2,2,2,2,2,199436.0,202947.0,193936.0,196186.0,200162.0,189915.0,8214.0,7000.0,6800.0,7134.0,0.0,6836.0,1,197097.0,5997.33,0.9855,6,46–55,Alto,3,
130000.0,Feminino,Graduação,Casado,34,1,-1,0,0,0,0,0.0,5396.0,10270.0,13576.0,13864.0,14636.0,5396.0,5000.0,3500.0,501.0,1000.0,2000.0,0,9623.67,2899.5,0.074,1,26–35,Médio,1,2.0
20000.0,Feminino,Graduação,Solteiro,31,1,5,4,4,3,2,21703.0,21087.0,21461.0,20835.0,20219.0,20487.0,0.0,1000.0,0.0,0.0,760.0,0.0,0,20965.33,293.33,1.0,6,26–35,Alto,3,
310000.0,Masculino,Pós-graduação,Solteiro,32,0,0,0,0,0,0,59901.0,62147.0,62102.0,65875.0,60387.0,43328.0,10020.0,6031.0,10057.0,5028.0,5060.0,4223.0,0,58956.67,6736.5,0.1902,0,26–35,Baixo,1,
60000.0,Feminino,Pós-graduação,Solteiro,27,2,0,0,0,2,0,19625.0,20347.0,21669.0,23005.0,22499.0,22873.0,1342.0,1664.0,2000.0,0.0,900.0,846.0,1,21669.67,1125.33,0.3612,2,26–35,Médio,0,
180000.0,Feminino,Pós-graduação,Solteiro,29,-1,-1,-1,-2,-1,0,11386.0,199.0,0.0,0.0,17227.0,17042.0,199.0,0.0,0.0,17227.0,341.0,5114.0,0,7642.33,3813.5,0.0425,0,26–35,Baixo,1,
180000.0,Feminino,Pós-graduação,Solteiro,24,-1,-1,2,0,0,-2,14670.0,22087.0,21282.0,10200.0,0.0,0.0,37867.0,0.0,200.0,0.0,0.0,0.0,0,11373.17,6344.5,0.0632,1,Até 25,Médio,1,
50000.0,Masculino,Graduação,Casado,36,0,0,0,0,-1,-1,47790.0,18114.0,18250.0,-14.0,72.0,658.0,2000.0,1000.0,2000.0,500.0,1000.0,20011.0,0,14145.0,4418.5,0.2829,0,36–45,Baixo,0,2.0
50000.0,Feminino,Pós-graduação,Solteiro,24,1,2,2,2,2,2,36166.0,37188.0,37680.0,38462.0,39228.0,40035.0,1900.0,1400.0,1700.0,1532.0,1600.0,0.0,1,38126.5,1355.33,0.7625,6,Até 25,Alto,3,
150000.0,Feminino,Graduação,Casado,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,116.0,0.0,1500.0,0.0,0.0,116.0,0.0,1500.0,0.0,0,269.33,269.33,0.0018,0,26–35,Baixo,1,2.0
20000.0,Feminino,Pós-graduação,Solteiro,22,0,0,0,0,-1,0,18553.0,19446.0,19065.0,8332.0,18868.0,19247.0,1500.0,1032.0,541.0,20000.0,693.0,1000.0,0,17251.83,4127.67,0.8626,0,Até 25,Alto,0,
500000.0,Feminino,Pós-graduação,Casado,34,-2,-2,-2,-1,-1,-1,412.0,138.0,2299.0,1251.0,1206.0,1151.0,138.0,2299.0,1251.0,1206.0,1151.0,15816.0,0,1076.17,3643.5,0.0022,0,26–35,Baixo,1,
30000.0,Feminino,Ensino Médio,Solteiro,22,1,2,2,0,0,0,29010.0,29256.0,28122.0,29836.0,1630.0,0.0,1000.0,85.0,1714.0,104.0,0.0,0.0,1,19642.33,483.83,0.6547,3,Até 25,Alto,3,3.0
180000.0,Feminino,Pós-graduação,Casado,38,-2,-2,-2,-2,-2,-2,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,125.0,0.0,0.0007,0,36–45,Baixo,1,
140000.0,Masculino,Pós-graduação,Solteiro,31,0,0,2,0,0,2,27123.0,27299.0,17985.0,20225.0,27407.0,10833.0,25000.0,0.0,3000.0,7800.0,0.0,2500.0,0,21812.0,6383.33,0.1558,2,26–35,Médio,1,
140000.0,Feminino,Pós-graduação,Solteiro,26,-1,0,-1,-1,-1,-1,13424.0,18000.0,13001.0,5818.0,13506.0,487.0,10000.0,13001.0,5841.0,13506.0,487.0,7004.0,0,10706.0,8306.5,0.0765,0,26–35,Baixo,1,
120000.0,Masculino,Graduação,Solteiro,26,0,0,0,0,0,0,107314.0,110578.0,113736.0,116000.0,119131.0,122135.0,5000.0,5000.0,4152.0,5000.0,5000.0,5000.0,0,114815.67,4858.67,0.9568,0,26–35,Alto,0,
360000.0,Feminino,Graduação,Casado,48,0,0,0,0,0,0,226430.0,231878.0,234192.0,190211.0,173557.0,146511.0,9100.0,7300.0,5800.0,5600.0,5600.0,4100.0,0,200463.17,6250.0,0.5568,0,46–55,Médio,2,
20000.0,Masculino,Ensino Médio,Casado,43,-1,-1,0,0,0,0,227.0,20351.0,20237.0,19339.0,19450.0,19337.0,22359.0,1305.0,1258.0,1459.0,3457.0,1700.0,0,16490.17,5256.33,0.8245,0,36–45,Alto,0,
100000.0,Masculino,Pós-graduação,Casado,47,-1,-1,-1,-1,-1,-1,390.0,1473.0,390.0,390.0,390.0,0.0,1473.0,390.0,390.0,390.0,0.0,2380.0,0,505.5,837.17,0.0051,0,46–55,Baixo,1,
210000.0,Feminino,Graduação,Casado,41,-1,-1,-1,-1,-1,-1,3088.0,1586.0,343.0,3763.0,877.0,0.0,1586.0,343.0,3763.0,877.0,0.0,419.0,1,1609.5,1164.67,0.0077,0,36–45,Baixo,1,
80000.0,Feminino,Graduação,Solteiro,24,0,0,0,0,0,0,81625.0,81554.0,79599.0,49552.0,49509.0,49568.0,3200.0,3000.0,2038.0,2000.0,1800.0,1800.0,1,65234.5,2306.33,0.8154,0,Até 25,Alto,0,
330000.0,Feminino,Pós-graduação,Casado,50,-1,-1,-1,-1,-2,-2,8872.0,4337.0,2854.0,1690.0,0.0,1709.0,4345.0,2854.0,1702.0,0.0,1709.0,258.0,0,3243.67,1811.33,0.0098,0,46–55,Baixo,1,
220000.0,Masculino,Pós-graduação,Solteiro,24,0,0,0,-1,-1,-1,105607.0,108917.0,111520.0,8303.0,0.0,85632.0,5000.0,5050.0,8303.0,0.0,85632.0,0.0,0,69996.5,17330.83,0.3182,0,Até 25,Baixo,1,2.0
210000.0,Feminino,Pós-graduação,Casado,38,1,-2,-1,0,-1,-1,0.0,0.0,250.0,123.0,789.0,1222.0,0.0,250.0,0.0,789.0,1222.0,9616.0,1,397.33,1979.5,0.0019,1,36–45,Médio,1,
40000.0,Feminino,Ensino Médio,Casado,43,0,0,0,0,0,0,38257.0,38901.0,38103.0,36207.0,33138.0,31339.0,1700.0,1504.0,1200.0,1500.0,1500.0,1000.0,0,35990.83,1400.67,0.8998,0,36–45,Alto,0,
30000.0,Masculino,Graduação,Solteiro,39,0,0,0,2,0,0,28347.0,28108.0,18388.0,12992.0,7736.0,8032.0,3036.0,2309.0,0.0,1000.0,2000.0,148.0,0,17267.17,1415.5,0.5756,1,36–45,Médio,0,
470000.0,Masculino,Graduação,Solteiro,27,2,2,2,2,0,0,296573.0,303320.0,307843.0,479978.0,305145.0,309959.0,13000.0,11001.0,0.0,10484.0,10838.0,10367.0,0,333803.0,9281.67,0.7102,4,26–35,Alto,2,
30000.0,Masculino,Ensino Médio,Casado,42,-1,-1,-1,-1,-1,2,390.0,390.0,390.0,240.0,1320.0,780.0,390.0,390.0,240.0,1470.0,0.0,0.0,0,585.0,415.0,0.0195,1,36–45,Médio,1,
240000.0,Feminino,Graduação,Casado,36,1,-2,-2,-2,-2,-2,-946.0,-946.0,-946.0,-946.0,-946.0,-946.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-946.0,0.0,0.0,1,36–45,Médio,1,2.0
